Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2011","2011","t","6094.2","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2011","2011","1000 USD","20189","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2012","2012","t","158703.8","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2012","2012","1000 USD","429359","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2012","2012","t","6073.8","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2012","2012","1000 USD","20730","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2013","2013","t","177661.1","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2013","2013","1000 USD","490005","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2013","2013","t","6479","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2013","2013","1000 USD","20751","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2014","2014","t","186812.85","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2014","2014","1000 USD","520860.95","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2014","2014","t","11893.8","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2014","2014","1000 USD","33387.51","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2015","2015","t","214373.45","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2015","2015","1000 USD","554558.4","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2015","2015","t","12910.6","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2015","2015","1000 USD","35560.1","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2016","2016","t","197375.1","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2016","2016","1000 USD","494456.43","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2016","2016","t","7169","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2016","2016","1000 USD","22058.82","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2017","2017","t","189088.44","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2017","2017","1000 USD","521022.21","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2017","2017","t","5980.28","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2017","2017","1000 USD","20003.32","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2018","2018","t","194326.89","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2018","2018","1000 USD","521096.72","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2018","2018","t","3944.95","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2018","2018","1000 USD","13954.94","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2019","2019","t","188064.35","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2019","2019","1000 USD","468978.51","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2019","2019","t","2595.05","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2019","2019","1000 USD","6736.65","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2020","2020","t","199093.72","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2020","2020","1000 USD","517638.95","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2020","2020","t","3796.04","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2020","2020","1000 USD","13382.81","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2021","2021","t","205778.48","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2021","2021","1000 USD","561800.6","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2021","2021","t","9634.23","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2021","2021","1000 USD","35440.39","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2022","2022","t","269522.95","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2022","2022","1000 USD","738943.24","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2022","2022","t","12851.27","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2022","2022","1000 USD","38260.5","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2023","2023","t","267887.92","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2023","2023","1000 USD","689033.93","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2023","2023","t","19019.64","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2023","2023","1000 USD","48791.91","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1806","Beef and Buffalo Meat, primary","2024","2024","t","269854.18","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1806","Beef and Buffalo Meat, primary","2024","2024","1000 USD","767606.8","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1806","Beef and Buffalo Meat, primary","2024","2024","t","9464.1","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1806","Beef and Buffalo Meat, primary","2024","2024","1000 USD","26990.21","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1807","Sheep and Goat Meat","1961","1961","t","1378","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1807","Sheep and Goat Meat","1961","1961","1000 USD","572","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1807","Sheep and Goat Meat","1961","1961","t","9","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1807","Sheep and Goat Meat","1961","1961","1000 USD","7","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1807","Sheep and Goat Meat","1962","1962","t","1472","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1807","Sheep and Goat Meat","1962","1962","1000 USD","567","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1807","Sheep and Goat Meat","1962","1962","t","23","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1807","Sheep and Goat Meat","1962","1962","1000 USD","15","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1807","Sheep and Goat Meat","1963","1963","t","1748","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1807","Sheep and Goat Meat","1963","1963","1000 USD","727","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1807","Sheep and Goat Meat","1963","1963","t","5","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1807","Sheep and Goat Meat","1963","1963","1000 USD","3","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1807","Sheep and Goat Meat","1964","1964","t","2042","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1807","Sheep and Goat Meat","1964","1964","1000 USD","972","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1807","Sheep and Goat Meat","1964","1964","t","8","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1807","Sheep and Goat Meat","1964","1964","1000 USD","4","A","Official figure",""
